gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,lat,lon
1602006,1602,16,gmina opolskie-wschodni-02-06,wiejska,22172,50.6888,18.19872
1602007,1602,16,gmina opolskie-wschodni-02-07,wiejska,13236,50.47863,18.23326
1603001,1603,16,gmina opolskie-zachodni-03-01,miejska,17066,51.12133,17.27459
1603002,1603,16,gmina opolskie-zachodni-03-02,miejsko-wiejska,11056,51.09528,16.73393
1603003,1603,16,gmina opolskie-zachodni-03-03,miejsko-wiejska,9053,51.16341,17.40254
1603004,1603,16,gmina opolskie-zachodni-03-04,miejsko-wiejska,7603,51.29341,17.37697
1603005,1603,16,gmina opolskie-zachodni-03-05,wiejska,10629,51.21571,17.3867
1603006,1603,16,gmina opolskie-zachodni-03-06,miejska,15417,50.76295,17.22716
1603007,1603,16,gmina opolskie-zachodni-03-07,miejsko-wiejska,12988,51.03403,17.47003
1604001,1604,16,gmina opolskie-centralny-04-01,miejsko-wiejska,8885,50.81995,18.65871
1604002,1604,16,gmina opolskie-centralny-04-02,miejsko-wiejska,10828,50.71827,19.0001
1604003,1604,16,gmina opolskie-centralny-04-03,miejsko-wiejska,2812,50.59291,18.87602
1604004,1604,16,gmina opolskie-centralny-04-04,wiejska,21130,50.68371,18.65919
1604005,1604,16,gmina opolskie-centralny-04-05,wiejska,12957,50.76543,18.64646
1604006,1604,16,gmina opolskie-centralny-04-06,wiejska,9944,50.80597,19.07399
1604007,1604,16,gmina opolskie-centralny-04-07,miejska,42634,50.65824,18.70453
1605001,1605,16,gmina opolskie-miejski-05-01,miejska,38009,50.4024,17.48379
1605002,1605,16,gmina opolskie-miejski-05-02,wiejska,4205,50.58606,17.23112
1605003,1605,16,gmina opolskie-miejski-05-03,miejsko-wiejska,6198,50.43013,17.82605
1605004,1605,16,gmina opolskie-miejski-05-04,wiejska,6235,50.33086,17.3431
1605005,1605,16,gmina opolskie-miejski-05-05,wiejska,22663,50.05183,17.25724
1605006,1605,16,gmina opolskie-miejski-05-06,wiejska,44064,50.49425,17.23762
1605007,1605,16,gmina opolskie-miejski-05-07,wiejska,7895,50.42621,17.60852
1606001,1606,16,gmina opolskie-północny-06-01,miejsko-wiejska,25348,50.82739,18.26185
1606002,1606,16,gmina opolskie-północny-06-02,wiejska,13200,50.68611,18.16808
1606003,1606,16,gmina opolskie-północny-06-03,miejska,9034,50.57341,18.19409
1606004,1606,16,gmina opolskie-północny-06-04,miejsko-wiejska,3904,50.8176,18.13652
1606005,1606,16,gmina opolskie-północny-06-05,wiejska,1800,50.64117,18.27476
1606006,1606,16,gmina opolskie-północny-06-06,wiejska,5567,50.97442,18.24784
1606007,1606,16,gmina opolskie-północny-06-07,miejsko-wiejska,13991,50.77441,18.35637
1607001,1607,16,gmina opolskie-południowy-07-01,wiejska,4827,50.6967,18.48556
1607002,1607,16,gmina opolskie-południowy-07-02,wiejska,9003,50.67363,18.45145
1607003,1607,16,gmina opolskie-południowy-07-03,miejsko-wiejska,14987,50.75983,18.5458
1607004,1607,16,gmina opolskie-południowy-07-04,miejsko-wiejska,8868,50.69344,18.46609
1607005,1607,16,gmina opolskie-południowy-07-05,wiejska,8465,50.62361,18.45139
1607006,1607,16,gmina opolskie-południowy-07-06,wiejska,2962,50.65772,18.73865
1607007,1607,16,gmina opolskie-południowy-07-07,wiejska,5267,51.03203,18.79921
1608001,1608,16,gmina opolskie-wschodni-08-01,wiejska,18191,51.12896,18.71504
1608002,1608,16,gmina opolskie-wschodni-08-02,wiejska,4974,50.69268,18.27824
1608003,1608,16,gmina opolskie-wschodni-08-03,wiejska,11454,51.04528,18.41534
1608004,1608,16,gmina opolskie-wschodni-08-04,wiejska,18379,51.07525,18.51479
1608005,1608,16,gmina opolskie-wschodni-08-05,wiejska,4525,50.88318,18.66968
1608006,1608,16,gmina opolskie-wschodni-08-06,miejsko-wiejska,8626,50.94456,18.24494
1608007,1608,16,gmina opolskie-wschodni-08-07,miejsko-wiejska,5418,50.93342,18.1192
1609001,1609,16,gmina opolskie-zachodni-09-01,miejsko-wiejska,3196,50.88521,19.06755
1609002,1609,16,gmina opolskie-zachodni-09-02,miejsko-wiejska,16097,50.94866,19.23062
1609003,1609,16,gmina opolskie-zachodni-09-03,miejsko-wiejska,5111,50.89483,19.2488
1609004,1609,16,gmina opolskie-zachodni-09-04,wiejska,12632,50.89835,19.38524
1609005,1609,16,gmina opolskie-zachodni-09-05,wiejska,8143,51.01363,19.08714
1609006,1609,16,gmina opolskie-zachodni-09-06,miejsko-wiejska,2633,50.94545,19.31802
1609007,1609,16,gmina opolskie-zachodni-09-07,miejska,38434,50.96544,19.11398
1610001,1610,16,gmina opolskie-centralny-10-01,miejska,16314,50.69376,16.87909
1610002,1610,16,gmina opolskie-centralny-10-02,wiejska,5722,50.76627,16.63032
1610003,1610,16,gmina opolskie-centralny-10-03,miejska,18736,50.83478,16.96309
1610004,1610,16,gmina opolskie-centralny-10-04,wiejska,6490,50.6594,16.82747
1610005,1610,16,gmina opolskie-centralny-10-05,wiejska,1800,50.5042,16.7884
1610006,1610,16,gmina opolskie-centralny-10-06,wiejska,6495,50.65416,17.01266
1610007,1610,16,gmina opolskie-centralny-10-07,miejska,22040,50.48454,16.85978
1611001,1611,16,gmina opolskie-miejski-11-01,miejsko-wiejska,6617,51.28933,17.59283
1611002,1611,16,gmina opolskie-miejski-11-02,wiejska,32530,51.01833,17.57449
1611003,1611,16,gmina opolskie-miejski-11-03,miejska,26841,51.20807,17.81924
1611004,1611,16,gmina opolskie-miejski-11-04,miejsko-wiejska,13416,51.30341,17.59684
1611005,1611,16,gmina opolskie-miejski-11-05,miejska,25099,51.296,17.63338
1611006,1611,16,gmina opolskie-miejski-11-06,wiejska,7211,51.34244,17.79138
1611007,1611,16,gmina opolskie-miejski-11-07,wiejska,3779,51.17303,17.31605
1612001,1612,16,gmina opolskie-północny-12-01,wiejska,13865,50.77353,18.71625
1612002,1612,16,gmina opolskie-północny-12-02,miejska,11089,50.97303,18.50457
1612003,1612,16,gmina opolskie-północny-12-03,miejsko-wiejska,8993,50.85206,18.43272
1612004,1612,16,gmina opolskie-północny-12-04,miejsko-wiejska,5774,50.76428,19.16317
1612005,1612,16,gmina opolskie-północny-12-05,wiejska,9766,50.94982,18.84933
1612006,1612,16,gmina opolskie-północny-12-06,miejsko-wiejska,10179,50.61239,18.8216
1612007,1612,16,gmina opolskie-północny-12-07,wiejska,3200,50.9491,18.65825
1801001,1801,18,gmina podkarpackie-południowy-01-01,miejsko-wiejska,1800,49.34687,21.43584
1801002,1801,18,gmina podkarpackie-południowy-01-02,wiejska,6995,49.48409,21.15009
1801003,1801,18,gmina podkarpackie-południowy-01-03,wiejska,3605,49.38185,21.31759
1801004,1801,18,gmina podkarpackie-południowy-01-04,wiejska,6528,49.55069,21.15005
1801005,1801,18,gmina podkarpackie-południowy-01-05,miejsko-wiejska,9839,49.39998,21.01581
1801006,1801,18,gmina podkarpackie-południowy-01-06,wiejska,3576,49.39269,21.68802
1801007,1801,18,gmina podkarpackie-południowy-01-07,wiejska,11604,49.16681,20.7206
1802001,1802,18,gmina podkarpackie-wschodni-02-01,wiejska,12765,49.379,21.78007
1802002,1802,18,gmina podkarpackie-wschodni-02-02,miejsko-wiejska,4693,49.43704,21.724
1802003,1802,18,gmina podkarpackie-wschodni-02-03,wiejska,6139,49.33612,21.56803
1802004,1802,18,gmina podkarpackie-wschodni-02-04,wiejska,11344,49.38965,21.74829
1802005,1802,18,gmina podkarpackie-wschodni-02-05,wiejska,6085,49.21882,21.93886
1802006,1802,18,gmina podkarpackie-wschodni-02-06,miejsko-wiejska,5569,49.31761,21.55073
1802007,1802,18,gmina podkarpackie-wschodni-02-07,miejsko-wiejska,8447,49.34124,21.55992
1803001,1803,18,gmina podkarpackie-zachodni-03-01,wiejska,7905,50.18979,21.84038
1803002,1803,18,gmina podkarpackie-zachodni-03-02,wiejska,26007,50.14791,22.39862
1803003,1803,18,gmina podkarpackie-zachodni-03-03,wiejska,3448,50.10583,22.16056
1803004,1803,18,gmina podkarpackie-zachodni-03-04,wiejska,20155,50.0909,22.43234
1803005,1803,18,gmina podkarpackie-zachodni-03-05,miejska,17975,50.10822,22.24165
1803006,1803,18,gmina podkarpackie-zachodni-03-06,miejsko-wiejska,17961,49.92138,22.03832
1803007,1803,18,gmina podkarpackie-zachodni-03-07,wiejska,2422,50.02568,22.1341
1804001,1804,18,gmina podkarpackie-centralny-04-01,wiejska,2978,50.00954,20.84018
1804002,1804,18,gmina podkarpackie-centralny-04-02,wiejska,4310,50.26103,21.29966
1804003,1804,18,gmina podkarpackie-centralny-04-03,miejska,30219,49.97462,20.93112
1804004,1804,18,gmina podkarpackie-centralny-04-04,wiejska,3998,50.09936,21.38793
1804005,1804,18,gmina podkarpackie-centralny-04-05,wiejska,14178,50.18696,21.08284
1804006,1804,18,gmina podkarpackie-centralny-04-06,miejsko-wiejska,8227,50.06321,21.18475
1804007,1804,18,gmina podkarpackie-centralny-04-07,wiejska,28653,49.87592,21.17839
1805001,1805,18,gmina podkarpackie-miejski-05-01,miejsko-wiejska,17176,48.93159,21.90758
1805002,1805,18,gmina podkarpackie-miejski-05-02,wiejska,5837,49.09313,21.72666
1805003,1805,18,gmina podkarpackie-miejski-05-03,miejska,38912,49.20878,22.12648
1805004,1805,18,gmina podkarpackie-miejski-05-04,miejsko-wiejska,4723,49.13341,21.859
1805005,1805,18,gmina podkarpackie-miejski-05-05,wiejska,6593,49.40211,22.04807
1805006,1805,18,gmina podkarpackie-miejski-05-06,miejsko-wiejska,3880,49.1456,21.77305
1805007,1805,18,gmina podkarpackie-miejski-05-07,wiejska,3853,48.98681,21.94547
1806001,1806,18,gmina podkarpackie-północny-06-01,miejsko-wiejska,14485,49.89592,22.35203
1806002,1806,18,gmina podkarpackie-północny-06-02,miejska,13611,49.75036,22.30434
1806003,1806,18,gmina podkarpackie-północny-06-03,miejska,18223,49.78454,22.33652
1806004,1806,18,gmina podkarpackie-północny-06-04,wiejska,6527,49.85012,22.55528
1806005,1806,18,gmina podkarpackie-północny-06-05,miejsko-wiejska,7284,49.97404,22.35894
1806006,1806,18,gmina podkarpackie-północny-06-06,wiejska,3262,49.67745,22.09428
1806007,1806,18,gmina podkarpackie-północny-06-07,miejsko-wiejska,4769,49.80899,22.36944
1807001,1807,18,gmina podkarpackie-południowy-07-01,miejska,58582,50.3068,21.99135
1807002,1807,18,gmina podkarpackie-południowy-07-02,wiejska,2228,50.27592,22.08093
1807003,1807,18,gmina podkarpackie-południowy-07-03,wiejska,9076,50.54055,22.31174
1807004,1807,18,gmina podkarpackie-południowy-07-04,wiejska,13183,50.14167,21.97856
1807005,1807,18,gmina podkarpackie-południowy-07-05,wiejska,7640,50.16594,22.17112
1807006,1807,18,gmina podkarpackie-południowy-07-06,miejska,33566,50.12526,22.30343
1808001,1808,18,gmina podkarpackie-wschodni-08-01,miejsko-wiejska,8633,50.06407,22.11631
1808002,1808,18,gmina podkarpackie-wschodni-08-02,wiejska,9646,50.41531,22.06195
1808003,1808,18,gmina podkarpackie-wschodni-08-03,wiejska,13538,50.31318,21.87621
1808004,1808,18,gmina podkarpackie-wschodni-08-04,miejska,11187,50.43478,22.35331
1808005,1808,18,gmina podkarpackie-wschodni-08-05,wiejska,9899,50.48329,22.32683
1808006,1808,18,gmina podkarpackie-wschodni-08-06,wiejska,12380,50.17038,22.45504
1809001,1809,18,gmina podkarpackie-zachodni-09-01,miejska,37515,50.15126,21.48546
1809002,1809,18,gmina podkarpackie-zachodni-09-02,miejska,31546,49.98418,21.74537
1809003,1809,18,gmina podkarpackie-zachodni-09-03,miejsko-wiejska,4486,50.2496,21.51332
1809004,1809,18,gmina podkarpackie-zachodni-09-04,wiejska,6877,50.10302,21.5818
1809005,1809,18,gmina podkarpackie-zachodni-09-05,wiejska,26145,50.38148,21.67978
1809006,1809,18,gmina podkarpackie-zachodni-09-06,wiejska,7976,50.31117,21.82712
1810001,1810,18,gmina podkarpackie-centralny-10-01,wiejska,4844,49.92168,21.76206
1810002,1810,18,gmina podkarpackie-centralny-10-02,miejska,53977,50.2002,22.12345
1810003,1810,18,gmina podkarpackie-centralny-10-03,miejsko-wiejska,2170,50.01091,21.93645
1810004,1810,18,gmina podkarpackie-centralny-10-04,miejsko-wiejska,5370,50.0132,22.1566
1810005,1810,18,gmina podkarpackie-centralny-10-05,miejska,19878,49.8473,22.13214
1810006,1810,18,gmina podkarpackie-centralny-10-06,miejsko-wiejska,6286,49.78755,22.04504
1811001,1811,18,gmina podkarpackie-miejski-11-01,wiejska,10002,50.28865,21.51487
1811002,1811,18,gmina podkarpackie-miejski-11-02,wiejska,14961,49.95575,21.69863
1811003,1811,18,gmina podkarpackie-miejski-11-03,miejska,18315,50.33106,21.89016
1811004,1811,18,gmina podkarpackie-miejski-11-04,wiejska,16294,50.21919,21.89489
1811005,1811,18,gmina podkarpackie-miejski-11-05,wiejska,9149,50.0893,22.14454
1811006,1811,18,gmina podkarpackie-miejski-11-06,miejska,11025,50.36633,21.85753
1812001,1812,18,gmina podkarpackie-północny-12-01,wiejska,9613,50.13375,22.01097
1812002,1812,18,gmina podkarpackie-północny-12-02,miejsko-wiejska,3079,50.18948,21.74665
1812003,1812,18,gmina podkarpackie-północny-12-03,miejska,17677,50.25378,22.05851
1812004,1812,18,gmina podkarpackie-północny-12-04,miejsko-wiejska,6549,50.29953,21.86324
1812005,1812,18,gmina podkarpackie-północny-12-05,wiejska,4658,50.16451,21.79689
1812006,1812,18,gmina podkarpackie-północny-12-06,miejsko-wiejska,5260,50.25374,21.89837
1813001,1813,18,gmina podkarpackie-południowy-13-01,miejsko-wiejska,3022,49.74063,22.53693
1813002,1813,18,gmina podkarpackie-południowy-13-02,wiejska,4887,49.9946,22.60462
1813003,1813,18,gmina podkarpackie-południowy-13-03,miejska,12234,49.77183,22.77438
1813004,1813,18,gmina podkarpackie-południowy-13-04,wiejska,10076,49.90083,22.27879
1813005,1813,18,gmina podkarpackie-południowy-13-05,miejska,19604,49.80056,22.62409
1813006,1813,18,gmina podkarpackie-południowy-13-06,wiejska,5006,50.09749,22.38012
1814001,1814,18,gmina podkarpackie-wschodni-14-01,wiejska,4243,49.18722,20.78835
1814002,1814,18,gmina podkarpackie-wschodni-14-02,wiejska,7518,49.22052,21.44364
1814003,1814,18,gmina podkarpackie-wschodni-14-03,wiejska,2516,49.39368,21.44285
1814004,1814,18,gmina podkarpackie-wschodni-14-04,miejsko-wiejska,17610,49.23579,21.47958
1814005,1814,18,gmina podkarpackie-wschodni-14-05,wiejska,3254,49.33534,21.14042
1814006,1814,18,gmina podkarpackie-wschodni-14-06,wiejska,2910,49.0965,21.28799
1815001,1815,18,gmina podkarpackie-zachodni-15-01,wiejska,4860,49.48566,20.37294
1815002,1815,18,gmina podkarpackie-zachodni-15-02,miejsko-wiejska,2167,49.61518,20.88823
1815003,1815,18,gmina podkarpackie-zachodni-15-03,miejska,14036,49.43638,20.91022
1815004,1815,18,gmina podkarpackie-zachodni-15-04,wiejska,10508,49.45604,20.92459
1815005,1815,18,gmina podkarpackie-zachodni-15-05,miejsko-wiejska,5151,49.44082,20.71312
1815006,1815,18,gmina podkarpackie-zachodni-15-06,wiejska,6842,49.3861,20.73035
1816001,1816,18,gmina podkarpackie-centralny-16-01,wiejska,8277,49.60596,22.56453
1816002,1816,18,gmina podkarpackie-centralny-16-02,wiejska,4423,49.71389,22.35609
1816003,1816,18,gmina podkarpackie-centralny-16-03,wiejska,10117,49.46678,22.58146
1816004,1816,18,gmina podkarpackie-centralny-16-04,miejsko-wiejska,5325,49.90086,22.32134
1816005,1816,18,gmina podkarpackie-centralny-16-05,miejska,26100,49.99105,22.3595
1816006,1816,18,gmina podkarpackie-centralny-16-06,wiejska,17467,49.74734,22.49112
1817001,1817,18,gmina podkarpackie-miejski-17-01,wiejska,8462,50.00196,21.97853
1817002,1817,18,gmina podkarpackie-miejski-17-02,miejska,14616,49.80873,22.12772
1817003,1817,18,gmina podkarpackie-miejski-17-03,wiejska,7066,49.98408,22.35668
1817004,1817,18,gmina podkarpackie-miejski-17-04,wiejska,4424,49.79633,21.83589
1817005,1817,18,gmina podkarpackie-miejski-17-05,wiejska,28533,49.93135,22.19994
1817006,1817,18,gmina podkarpackie-miejski-17-06,wiejska,3530,49.89159,22.20554
1818001,1818,18,gmina podkarpackie-północny-18-01,wiejska,6927,50.55374,23.16948
1818002,1818,18,gmina podkarpackie-północny-18-02,miejska,14955,50.28103,22.56346
1818003,1818,18,gmina podkarpackie-północny-18-03,wiejska,21935,50.54941,22.70448
1818004,1818,18,gmina podkarpackie-północny-18-04,wiejska,8288,50.30775,22.89934
1818005,1818,18,gmina podkarpackie-północny-18-05,miejsko-wiejska,6402,50.38009,22.8459
1818006,1818,18,gmina podkarpackie-północny-18-06,miejska,23943,50.38335,22.73224
1819001,1819,18,gmina podkarpackie-południowy-19-01,miejsko-wiejska,13268,50.18777,22.85571
1819002,1819,18,gmina podkarpackie-południowy-19-02,miejska,44269,49.94775,22.60999
1819003,1819,18,gmina podkarpackie-południowy-19-03,wiejska,12154,49.99599,22.47417
1819004,1819,18,gmina podkarpackie-południowy-19-04,wiejska,6611,49.96295,22.64748
1819005,1819,18,gmina podkarpackie-południowy-19-05,wiejska,20306,50.03611,23.00537
1819006,1819,18,gmina podkarpackie-południowy-19-06,wiejska,9540,49.98431,22.56652
1820001,1820,18,gmina podkarpackie-wschodni-20-01,miejsko-wiejska,8163,50.03671,21.27968
1820002,1820,18,gmina podkarpackie-wschodni-20-02,wiejska,5799,49.99298,21.61799
1820003,1820,18,gmina podkarpackie-wschodni-20-03,miejsko-wiejska,10786,49.95944,21.62852
1820004,1820,18,gmina podkarpackie-wschodni-20-04,miejsko-wiejska,7238,49.66196,21.44734
1820005,1820,18,gmina podkarpackie-wschodni-20-05,wiejska,15819,49.81638,21.56084
1820006,1820,18,gmina podkarpackie-wschodni-20-06,wiejska,21652,49.93613,21.53984
1821001,1821,18,gmina podkarpackie-zachodni-21-01,miejsko-wiejska,3610,49.98567,21.16987
1821002,1821,18,gmina podkarpackie-zachodni-21-02,miejska,27692,49.95019,21.31138
1821003,1821,18,gmina podkarpackie-zachodni-21-03,miejsko-wiejska,4708,49.68998,21.27974
1821004,1821,18,gmina podkarpackie-zachodni-21-04,wiejska,5502,49.49889,21.17558
1821005,1821,18,gmina podkarpackie-zachodni-21-05,wiejska,3236,49.98425,21.21929
1821006,1821,18,gmina podkarpackie-zachodni-21-06,wiejska,4622,49.68331,20.82671
1822001,1822,18,gmina podkarpackie-centralny-22-01,miejsko-wiejska,4098,49.79463,22.22713
1822002,1822,18,gmina podkarpackie-centralny-22-02,wiejska,12712,49.65054,21.72102
1822003,1822,18,gmina podkarpackie-centralny-22-03,wiejska,4478,49.93028,21.76723
1822004,1822,18,gmina podkarpackie-centralny-22-04,wiejska,30082,49.84367,21.47234
1822005,1822,18,gmina podkarpackie-centralny-22-05,wiejska,5362,49.57553,21.78792
1822006,1822,18,gmina podkarpackie-centralny-22-06,wiejska,7805,50.05202,21.59842
1823001,1823,18,gmina podkarpackie-miejski-23-01,wiejska,9339,50.38551,22.94612
1823002,1823,18,gmina podkarpackie-miejski-23-02,wiejska,8675,50.16953,22.96665
1823003,1823,18,gmina podkarpackie-miejski-23-03,miejska,36940,50.34795,23.05476
1823004,1823,18,gmina podkarpackie-miejski-23-04,wiejska,19454,50.42717,22.95997
1823005,1823,18,gmina podkarpackie-miejski-23-05,wiejska,3918,50.22736,22.90469
1823006,1823,18,gmina podkarpackie-miejski-23-06,wiejska,9475,50.24318,22.76863
1824001,1824,18,gmina podkarpackie-północny-24-01,miejsko-wiejska,3878,49.26012,22.17142
1824002,1824,18,gmina podkarpackie-północny-24-02,miejska,10816,49.3447,22.14122
1824003,1824,18,gmina podkarpackie-północny-24-03,wiejska,3539,49.52414,22.3567
1824004,1824,18,gmina podkarpackie-północny-24-04,miejsko-wiejska,5763,49.41796,22.31817
1824005,1824,18,gmina podkarpackie-północny-24-05,wiejska,5204,49.37301,22.44339
1824006,1824,18,gmina podkarpackie-północny-24-06,miejsko-wiejska,14019,49.55297,22.39193
1825001,1825,18,gmina podkarpackie-południowy-25-01,wiejska,2378,49.78059,22.33557
1825002,1825,18,gmina podkarpackie-południowy-25-02,miejsko-wiejska,15164,49.65492,22.27038
1825003,1825,18,gmina podkarpackie-południowy-25-03,miejska,22681,49.65232,22.20185
1825004,1825,18,gmina podkarpackie-południowy-25-04,wiejska,13878,49.39835,22.15818
1825005,1825,18,gmina podkarpackie-południowy-25-05,miejsko-wiejska,28790,49.5232,22.21573
1825006,1825,18,gmina podkarpackie-południowy-25-06,wiejska,4688,49.64825,22.12119
2001001,2001,20,gmina podlaskie-południowy-01-01,miejsko-wiejska,7222,53.16054,22.06023
2001002,2001,20,gmina podlaskie-południowy-01-02,wiejska,13212,53.15708,22.39344
2001003,2001,20,gmina podlaskie-południowy-01-03,wiejska,8840,53.47155,22.39336
2001004,2001,20,gmina podlaskie-południowy-01-04,miejska,32906,52.93632,22.17456
2001005,2001,20,gmina podlaskie-południowy-01-05,wiejska,19620,53.27243,22.47388
2001006,2001,20,gmina podlaskie-południowy-01-06,miejsko-wiejska,13184,52.88695,22.28556
2002001,2002,20,gmina podlaskie-wschodni-02-01,wiejska,3753,53.25938,22.91269
2002002,2002,20,gmina podlaskie-wschodni-02-02,wiejska,11208,53.57019,22.96171
2002003,2002,20,gmina podlaskie-wschodni-02-03,wiejska,11266,53.32475,22.8473
2002004,2002,20,gmina podlaskie-wschodni-02-04,miejska,10568,53.19231,23.00797
2002005,2002,20,gmina podlaskie-wschodni-02-05,wiejska,5079,53.56617,23.07784
2002006,2002,20,gmina podlaskie-wschodni-02-06,wiejska,5519,53.52949,22.74163
2003001,2003,20,gmina podlaskie-zachodni-03-01,miejska,8565,52.91315,22.52217
2003002,2003,20,gmina podlaskie-zachodni-03-02,miejska,20478,53.15391,22.32173
2003003,2003,20,gmina podlaskie-zachodni-03-03,wiejska,10274,52.7678,22.78421
2003004,2003,20,gmina podlaskie-zachodni-03-04,miejsko-wiejska,9750,52.94643,22.43211
2003005,2003,20,gmina podlaskie-zachodni-03-05,miejsko-wiejska,5040,53.01766,22.94809
2003006,2003,20,gmina podlaskie-zachodni-03-06,wiejska,10913,52.78046,22.67604
2004001,2004,20,gmina podlaskie-centralny-04-01,wiejska,36498,52.86468,23.71309
2004002,2004,20,gmina podlaskie-centralny-04-02,wiejska,5120,52.8459,23.55306
2004003,2004,20,gmina podlaskie-centralny-04-03,wiejska,10366,52.75174,23.28153
2004004,2004,20,gmina podlaskie-centralny-04-04,miejsko-wiejska,14954,53.00627,23.72265
2004005,2004,20,gmina podlaskie-centralny-04-05,wiejska,24795,52.86887,23.37621
2004006,2004,20,gmina podlaskie-centralny-04-06,wiejska,18724,52.94407,23.24867
2005001,2005,20,gmina podlaskie-miejski-05-01,wiejska,4269,53.09204,23.34708
2005002,2005,20,gmina podlaskie-miejski-05-02,miejsko-wiejska,7971,53.16752,23.52498
2005003,2005,20,gmina podlaskie-miejski-05-03,wiejska,18481,52.77699,23.42891
2005004,2005,20,gmina podlaskie-miejski-05-04,miejsko-wiejska,12465,52.82963,23.25633
2005005,2005,20,gmina podlaskie-miejski-05-05,miejska,15976,53.03091,23.69005
2005006,2005,20,gmina podlaskie-miejski-05-06,wiejska,28396,52.92223,23.48081
2006001,2006,20,gmina podlaskie-północny-06-01,wiejska,11458,53.28792,24.00217
2006002,2006,20,gmina podlaskie-północny-06-02,miejsko-wiejska,9782,53.45691,24.13583
2006003,2006,20,gmina podlaskie-północny-06-03,wiejska,4199,53.34097,24.09591
2006004,2006,20,gmina podlaskie-północny-06-04,miejsko-wiejska,9850,53.38462,23.96209
2006005,2006,20,gmina podlaskie-północny-06-05,miejsko-wiejska,9175,53.25329,23.54289
2006006,2006,20,gmina podlaskie-północny-06-06,wiejska,7709,53.15066,23.70093
2007001,2007,20,gmina podlaskie-południowy-07-01,wiejska,19714,53.03529,22.38206
2007002,2007,20,gmina podlaskie-południowy-07-02,miejsko-wiejska,5709,53.00824,22.5761
2007003,2007,20,gmina podlaskie-południowy-07-03,wiejska,4852,52.96911,22.55266
2007004,2007,20,gmina podlaskie-południowy-07-04,wiejska,2439,52.96226,22.30616
2007005,2007,20,gmina podlaskie-południowy-07-05,miejska,24761,52.90453,22.41388
2007006,2007,20,gmina podlaskie-południowy-07-06,wiejska,26706,52.92763,22.44316
2008001,2008,20,gmina podlaskie-wschodni-08-01,wiejska,27910,53.43404,23.36247
2008002,2008,20,gmina podlaskie-wschodni-08-02,wiejska,8129,53.73719,23.16022
2008003,2008,20,gmina podlaskie-wschodni-08-03,wiejska,9802,53.49701,22.89911
2008004,2008,20,gmina podlaskie-wschodni-08-04,miejska,28197,53.6222,23.01519
2008005,2008,20,gmina podlaskie-wschodni-08-05,wiejska,6658,53.47294,23.20625
2008006,2008,20,gmina podlaskie-wschodni-08-06,wiejska,17319,53.41881,22.89065
2009001,2009,20,gmina podlaskie-zachodni-09-01,miejsko-wiejska,10251,53.72213,23.6286
2009002,2009,20,gmina podlaskie-zachodni-09-02,miejsko-wiejska,3728,53.48922,23.23405
2009003,2009,20,gmina podlaskie-zachodni-09-03,miejska,22791,53.73212,23.14057
2009004,2009,20,gmina podlaskie-zachodni-09-04,wiejska,2969,53.41584,23.46545
2009005,2009,20,gmina podlaskie-zachodni-09-05,wiejska,11906,53.58042,23.63424
2009006,2009,20,gmina podlaskie-zachodni-09-06,wiejska,2715,53.67803,23.35156
2010001,2010,20,gmina podlaskie-centralny-10-01,wiejska,12753,52.87812,23.39277
2010002,2010,20,gmina podlaskie-centralny-10-02,wiejska,9381,53.20042,23.09063
2010003,2010,20,gmina podlaskie-centralny-10-03,wiejska,8259,52.90909,23.48787
2010004,2010,20,gmina podlaskie-centralny-10-04,wiejska,13119,53.2175,23.29017
2010005,2010,20,gmina podlaskie-centralny-10-05,wiejska,14398,53.22709,23.07961
2010006,2010,20,gmina podlaskie-centralny-10-06,miejska,39326,53.17478,23.34267
2011001,2011,20,gmina podlaskie-miejski-11-01,miejsko-wiejska,3825,53.96396,24.11443
2011002,2011,20,gmina podlaskie-miejski-11-02,miejska,24086,53.83616,24.47829
2011003,2011,20,gmina podlaskie-miejski-11-03,wiejska,5494,53.75238,24.36113
2011004,2011,20,gmina podlaskie-miejski-11-04,miejska,50209,54.13875,24.05592
2011005,2011,20,gmina podlaskie-miejski-11-05,wiejska,9852,53.70013,24.53591
2011006,2011,20,gmina podlaskie-miejski-11-06,miejsko-wiejska,4528,53.75368,24.23038
2012001,2012,20,gmina podlaskie-północny-12-01,wiejska,7729,53.16838,23.38
2012002,2012,20,gmina podlaskie-północny-12-02,wiejska,8074,52.95347,23.42638
2012003,2012,20,gmina podlaskie-północny-12-03,wiejska,7841,53.27739,23.15363
2012004,2012,20,gmina podlaskie-północny-12-04,miejska,9962,53.12194,23.53433
2012005,2012,20,gmina podlaskie-północny-12-05,miejsko-wiejska,8953,53.1004,23.12273
2012006,2012,20,gmina podlaskie-północny-12-06,wiejska,24096,52.99251,23.15028
2013001,2013,20,gmina podlaskie-południowy-13-01,wiejska,11538,53.26769,22.97706
2013002,2013,20,gmina podlaskie-południowy-13-02,wiejska,11932,53.62587,22.84093
2013003,2013,20,gmina podlaskie-południowy-13-03,wiejska,7332,53.37076,22.70828
2013004,2013,20,gmina podlaskie-południowy-13-04,wiejska,4426,53.57217,22.88818
2013005,2013,20,gmina podlaskie-południowy-13-05,miejska,67212,53.5573,22.91056
2013006,2013,20,gmina podlaskie-południowy-13-06,wiejska,6739,53.44679,22.82489
