node_id,node_name,system_code,system_group,node_type,gmina_code,powiat_code,voivodeship_code,lat,lon,elevation_m,operator_name,ownership,criticality_class,criticality_score,population_served,backup_type,autonomy_hours,fuel_reserve_hours,in_flood_zone,restore_hours,on_ci_register,spo10_agreement,last_exercise_date,in_degree,out_degree,power_suppliers,single_source_power,no_backup,fragility_score
IK-05-01050,zakład przetwórstwa spożywczego zachodniopomorskie-wschodni-14-02-01050,IK05,food,zakład przetwórstwa spożywczego,3214002,3214,32,53.51072,15.15922,162.4,Spółdzielnia Spożywcza (fikc.),prywatna,K3,41.1,72590,none,0.0,0.0,0,31.2,0,0,2024-04-20,4,0,1,1,1,76.44
IK-05-01051,zakład przetwórstwa spożywczego łódzkie-południowy-01-05-01051,IK05,food,zakład przetwórstwa spożywczego,1001005,1001,10,51.46269,20.1724,66.0,Sieć Chłodni Polska (fikc.),prywatna,K2,58.4,28415,none,0.0,0.0,0,34.0,1,1,2026-06-10,3,0,1,1,1,83.36
IK-05-01052,zakład przetwórstwa spożywczego kujawsko-pomorskie-centralny-10-03-01052,IK05,food,zakład przetwórstwa spożywczego,0410003,0410,04,52.97609,18.43183,141.9,Agencja Rezerw (fikc.),prywatna,K3,18.7,69056,none,0.0,0.0,0,36.8,0,0,2024-10-13,3,0,1,1,1,67.47999999999999
IK-05-01053,zakład przetwórstwa spożywczego kujawsko-pomorskie-miejski-11-03-01053,IK05,food,zakład przetwórstwa spożywczego,0411003,0411,04,53.1585,18.13291,156.4,Agencja Rezerw (fikc.),prywatna,K3,45.0,190580,none,0.0,0.0,0,25.0,0,0,2024-02-17,4,0,1,1,1,78.0
IK-05-01054,zakład przetwórstwa spożywczego dolnośląskie-miejski-29-07-01054,IK05,food,zakład przetwórstwa spożywczego,0229007,0229,02,51.24441,17.86708,120.7,Spółdzielnia Spożywcza (fikc.),prywatna,K3,50.7,40695,none,0.0,0.0,0,42.7,1,0,2025-01-29,3,0,1,1,1,80.28
IK-05-01055,zakład przetwórstwa spożywczego dolnośląskie-miejski-23-05-01055,IK05,food,zakład przetwórstwa spożywczego,0223005,0223,02,51.05058,17.17328,206.3,Sieć Chłodni Polska (fikc.),prywatna,K3,38.6,21820,none,0.0,0.0,0,31.7,0,1,2023-11-02,3,0,1,1,1,75.44
IK-05-01056,zakład przetwórstwa spożywczego kujawsko-pomorskie-północny-18-01-01056,IK05,food,zakład przetwórstwa spożywczego,0418001,0418,04,52.28807,17.91123,181.1,Spółdzielnia Spożywcza (fikc.),prywatna,K3,50.6,57721,none,0.0,0.0,0,27.3,0,0,2026-03-04,5,0,2,0,1,55.24
IK-05-01057,zakład przetwórstwa spożywczego dolnośląskie-zachodni-03-04-01057,IK05,food,zakład przetwórstwa spożywczego,0203004,0203,02,50.31227,16.14086,168.2,Sieć Chłodni Polska (fikc.),prywatna,K3,41.8,67857,none,0.0,0.0,0,30.3,0,0,2026-07-19,4,0,1,1,1,76.72
IK-05-01058,zakład przetwórstwa spożywczego opolskie-miejski-05-07-01058,IK05,food,zakład przetwórstwa spożywczego,1605007,1605,16,50.46361,17.51377,253.5,Spółdzielnia Spożywcza (fikc.),prywatna,K3,22.8,52318,none,0.0,0.0,0,31.3,1,1,2024-03-15,4,0,2,0,1,44.12
IK-05-01059,zakład przetwórstwa spożywczego śląskie-miejski-05-04-01059,IK05,food,zakład przetwórstwa spożywczego,2405004,2405,24,50.49667,19.10592,183.6,Agencja Rezerw (fikc.),publiczna,K3,38.9,68694,none,0.0,0.0,0,30.7,0,0,2024-02-03,3,0,1,1,1,75.56
IK-05-01060,zakład przetwórstwa spożywczego podlaskie-wschodni-14-06-01060,IK05,food,zakład przetwórstwa spożywczego,2014006,2014,20,53.12998,23.14273,28.9,Sieć Chłodni Polska (fikc.),prywatna,K3,54.5,67899,none,0.0,0.0,0,12.2,0,1,2023-11-09,5,0,1,1,1,81.8
IK-06-01061,ujęcie wody opolskie-południowy-07-07-01061,IK06,water,ujęcie wody,1607007,1607,16,51.03057,18.81013,187.7,Wodociągi Miejskie (fikc.),publiczna,K2,62.6,165491,genset,2.7,2.1,0,22.1,1,1,2024-12-18,2,0,1,1,0,64.48
IK-06-01062,ujęcie wody pomorskie-miejski-11-03-01062,IK06,water,ujęcie wody,2211003,2211,22,54.26043,18.88479,239.3,Wodociągi Miejskie (fikc.),publiczna,K2,67.1,43394,genset,1.8,1.4,0,20.3,0,0,2023-12-10,4,2,2,0,0,41.46
IK-06-01063,ujęcie wody małopolskie-wschodni-08-02-01063,IK06,water,ujęcie wody,1208002,1208,12,50.93786,19.21084,125.1,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,70.1,46360,genset,2.0,2.0,0,30.3,1,0,2023-09-09,4,0,2,0,0,42.620000000000005
IK-06-01064,ujęcie wody dolnośląskie-wschodni-02-04-01064,IK06,water,ujęcie wody,0202004,0202,02,51.23124,17.61735,138.2,Wodociągi Miejskie (fikc.),publiczna,K2,78.6,35308,genset,3.2,2.6,1,35.6,1,0,2026-06-14,3,5,1,1,0,70.77
IK-06-01065,ujęcie wody opolskie-centralny-10-05-01065,IK06,water,ujęcie wody,1610005,1610,16,50.51842,16.71411,134.7,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,68.4,113702,none,0.0,0.0,1,34.1,1,1,2025-08-27,3,0,1,1,1,87.36
IK-06-01066,ujęcie wody pomorskie-miejski-11-03-01066,IK06,water,ujęcie wody,2211003,2211,22,54.28058,18.83725,171.2,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,74.0,63527,genset,1.6,1.4,0,25.7,1,1,2024-05-18,3,1,2,0,0,44.269999999999996
IK-06-01067,ujęcie wody małopolskie-południowy-01-05-01067,IK06,water,ujęcie wody,1201005,1201,12,49.50742,19.38988,319.6,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,67.4,18676,genset,1.3,1.1,0,34.8,1,0,2025-03-06,3,2,1,1,0,66.69
IK-06-01068,ujęcie wody dolnośląskie-wschodni-26-01-01068,IK06,water,ujęcie wody,0226001,0226,02,50.98923,17.31134,311.8,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,64.5,59690,none,0.0,0.0,1,37.4,1,1,2024-08-12,3,0,2,0,1,60.8
IK-06-01069,ujęcie wody śląskie-zachodni-27-05-01069,IK06,water,ujęcie wody,2427005,2427,24,50.01202,18.18958,56.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K3,47.0,150939,genset,2.1,2.0,0,25.7,0,0,2026-01-22,4,2,2,0,0,33.36
IK-06-01070,ujęcie wody dolnośląskie-zachodni-09-05-01070,IK06,water,ujęcie wody,0209005,0209,02,51.3203,16.45351,247.7,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,71.2,32313,genset,2.3,2.2,0,18.3,1,0,2025-09-16,2,4,1,1,0,68.0
IK-06-01071,ujęcie wody kujawsko-pomorskie-miejski-23-07-01071,IK06,water,ujęcie wody,0423007,0423,04,52.52802,18.30764,113.4,Zakład Wodociągowy Gminny (fikc.),prywatna,K2,70.9,15455,genset,2.3,1.9,0,30.9,1,1,2023-11-13,2,2,1,1,0,67.88
IK-06-01072,ujęcie wody świętokrzyskie-południowy-01-04-01072,IK06,water,ujęcie wody,2601004,2601,26,50.75505,21.03827,160.6,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,79.1,119959,genset,1.9,1.6,0,37.7,1,0,2025-05-24,3,4,1,1,0,71.24000000000001
IK-06-01073,ujęcie wody opolskie-zachodni-03-06-01073,IK06,water,ujęcie wody,1603006,1603,16,50.79506,17.21291,181.8,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,72.6,39640,none,0.0,0.0,0,23.3,1,0,2024-02-25,3,3,1,1,1,89.03999999999999
IK-06-01074,ujęcie wody świętokrzyskie-zachodni-03-06-01074,IK06,water,ujęcie wody,2603006,2603,26,50.69872,19.95744,162.6,Wodociągi Miejskie (fikc.),prywatna,K2,68.4,45698,none,0.0,0.0,0,27.1,1,1,2024-01-15,3,4,1,1,1,87.36
IK-06-01075,ujęcie wody świętokrzyskie-północny-12-01-01075,IK06,water,ujęcie wody,2612001,2612,26,50.94272,20.28242,188.3,Wodociągi Miejskie (fikc.),publiczna,K3,54.2,66809,genset,1.9,1.7,0,40.2,0,1,2026-04-30,2,2,1,1,0,61.28
IK-06-01076,ujęcie wody opolskie-wschodni-08-05-01076,IK06,water,ujęcie wody,1608005,1608,16,50.86788,18.64792,180.0,Wodociągi Miejskie (fikc.),publiczna,K2,74.5,62284,genset,1.3,1.0,1,21.1,0,0,2024-01-02,3,1,2,0,0,44.529999999999994
IK-06-01077,ujęcie wody łódzkie-centralny-16-05-01077,IK06,water,ujęcie wody,1016005,1016,10,51.74372,19.43301,123.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,79.3,29956,genset,2.6,2.5,0,20.9,1,0,2024-04-03,2,4,1,1,0,71.17999999999999
IK-06-01078,ujęcie wody pomorskie-centralny-10-04-01078,IK06,water,ujęcie wody,2210004,2210,22,54.36625,18.65215,110.9,Wodociągi Miejskie (fikc.),publiczna,K2,75.9,43853,genset,2.2,2.1,0,41.7,1,1,2024-10-13,2,0,1,1,0,69.89999999999999
IK-06-01079,ujęcie wody mazowieckie-miejski-11-01-01079,IK06,water,ujęcie wody,1411001,1411,14,52.22509,20.82053,109.2,Wodociągi Miejskie (fikc.),prywatna,K1,83.9,72383,genset,2.2,2.0,0,21.9,1,1,2024-09-15,3,5,1,1,0,73.1
IK-06-01080,ujęcie wody łódzkie-północny-12-03-01080,IK06,water,ujęcie wody,1012003,1012,10,51.08294,19.447,215.1,Wodociągi Miejskie (fikc.),publiczna,K3,55.9,67000,genset,3.0,2.5,0,34.7,1,1,2025-04-20,2,2,1,1,0,61.739999999999995
IK-06-01081,ujęcie wody warmińsko-mazurskie-wschodni-20-03-01081,IK06,water,ujęcie wody,2820003,2820,28,53.8912,20.54346,139.7,Wodociągi Miejskie (fikc.),publiczna,K1,81.4,46377,genset,1.0,1.0,0,21.2,1,1,2024-02-10,2,8,1,1,0,72.35000000000001
IK-06-01082,ujęcie wody małopolskie-północny-12-05-01082,IK06,water,ujęcie wody,1212005,1212,12,50.89094,19.34153,173.2,Wodociągi Miejskie (fikc.),publiczna,K2,58.9,29884,genset,3.0,2.4,0,5.5,1,1,2023-05-30,2,0,1,1,0,62.94
IK-06-01083,ujęcie wody lubuskie-centralny-04-03-01083,IK06,water,ujęcie wody,0804003,0804,08,51.8005,15.27117,179.1,Zakład Wodociągowy Gminny (fikc.),prywatna,K2,70.7,71363,genset,2.1,2.1,0,28.6,1,0,2025-10-26,3,3,2,0,0,42.84
IK-06-01084,ujęcie wody łódzkie-wschodni-02-01-01084,IK06,water,ujęcie wody,1002001,1002,10,51.8513,20.5191,125.2,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,73.5,84323,genset,1.8,1.7,0,13.4,1,1,2024-04-10,3,4,1,1,0,69.02000000000001
IK-06-01085,ujęcie wody opolskie-wschodni-08-04-01085,IK06,water,ujęcie wody,1608004,1608,16,51.04559,18.62696,139.9,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,66.7,37385,genset,2.4,2.3,1,24.0,0,0,2023-10-20,3,1,2,0,0,41.18
IK-06-01086,ujęcie wody podlaskie-centralny-10-03-01086,IK06,water,ujęcie wody,2010003,2010,20,52.86684,23.56573,38.1,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,73.2,25189,genset,1.0,0.7,0,36.4,1,1,2024-09-14,2,3,1,1,0,69.07
IK-06-01087,ujęcie wody łódzkie-południowy-07-07-01087,IK06,water,ujęcie wody,1007007,1007,10,51.19045,19.1611,116.8,Wodociągi Miejskie (fikc.),publiczna,K2,73.9,37364,genset,1.3,1.1,0,17.4,1,1,2025-11-14,2,1,1,1,0,69.28999999999999
IK-06-01088,ujęcie wody łódzkie-południowy-07-06-01088,IK06,water,ujęcie wody,1007006,1007,10,51.36371,19.03761,98.6,Wodociągi Miejskie (fikc.),publiczna,K2,64.8,141802,genset,2.3,1.9,0,26.7,1,1,2026-03-25,3,1,2,0,0,40.44
IK-06-01089,ujęcie wody opolskie-północny-12-02-01089,IK06,water,ujęcie wody,1612002,1612,16,51.00839,18.54469,208.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K3,50.4,98012,genset,1.6,1.2,1,24.3,1,1,2025-03-22,3,0,1,1,0,59.830000000000005
IK-06-01090,ujęcie wody opolskie-miejski-11-07-01090,IK06,water,ujęcie wody,1611007,1611,16,51.20148,17.28998,278.1,Wodociągi Miejskie (fikc.),publiczna,K2,71.0,114299,genset,2.4,2.1,1,18.5,1,1,2024-02-23,2,8,1,1,0,67.9
IK-06-01091,ujęcie wody dolnośląskie-zachodni-09-04-01091,IK06,water,ujęcie wody,0209004,0209,02,51.27639,16.62665,249.9,Wodociągi Miejskie (fikc.),publiczna,K2,74.3,80430,genset,3.1,2.7,0,13.2,1,0,2026-07-06,2,1,1,1,0,69.07
IK-06-01092,ujęcie wody śląskie-centralny-04-03-01092,IK06,water,ujęcie wody,2404003,2404,24,50.25898,19.00524,185.7,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,71.5,49047,none,0.0,0.0,0,25.7,1,1,2025-12-09,3,2,1,1,1,88.6
IK-06-01093,ujęcie wody łódzkie-południowy-19-03-01093,IK06,water,ujęcie wody,1019003,1019,10,51.66068,19.03855,142.5,Zakład Wodociągowy Gminny (fikc.),prywatna,K2,61.3,46062,genset,2.0,2.0,0,31.1,0,0,2025-07-14,2,2,1,1,0,64.1
IK-06-01094,ujęcie wody śląskie-wschodni-08-06-01094,IK06,water,ujęcie wody,2408006,2408,24,49.85116,18.57806,206.2,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,70.2,60383,none,0.0,0.0,0,27.7,0,1,2023-11-27,2,9,1,1,1,88.08
IK-06-01095,ujęcie wody zachodniopomorskie-miejski-11-01-01095,IK06,water,ujęcie wody,3211001,3211,32,52.73164,13.27558,147.7,Wodociągi Miejskie (fikc.),prywatna,K2,63.7,56243,genset,1.2,1.1,0,16.5,0,0,2025-10-06,2,2,1,1,0,65.23
IK-06-01096,ujęcie wody małopolskie-wschodni-08-01-01096,IK06,water,ujęcie wody,1208001,1208,12,50.94644,19.39718,81.1,Wodociągi Miejskie (fikc.),publiczna,K2,67.8,75227,none,0.0,0.0,0,22.9,1,0,2025-05-11,2,0,1,1,1,87.12
IK-06-01097,ujęcie wody opolskie-południowy-01-05-01097,IK06,water,ujęcie wody,1601005,1601,16,50.61281,17.54676,137.7,Zakład Wodociągowy Gminny (fikc.),publiczna,K1,81.5,96464,genset,0.8,0.6,1,33.2,1,1,2026-01-27,3,3,2,0,0,47.43
IK-06-01098,ujęcie wody opolskie-południowy-01-02-01098,IK06,water,ujęcie wody,1601002,1601,16,50.42393,17.99458,123.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,64.4,133265,genset,2.9,2.5,1,25.6,0,1,2024-09-23,2,2,1,1,0,65.16
IK-06-01099,ujęcie wody warmińsko-mazurskie-miejski-05-05-01099,IK06,water,ujęcie wody,2805005,2805,28,53.32851,19.72221,99.9,Wodociągi Miejskie (fikc.),publiczna,K1,93.6,60376,genset,2.2,1.9,0,26.9,1,1,2023-06-16,2,5,1,1,0,76.98
IK-06-01100,ujęcie wody dolnośląskie-centralny-28-05-01100,IK06,water,ujęcie wody,0228005,0228,02,50.84292,16.68171,194.2,Wodociągi Miejskie (fikc.),publiczna,K3,51.2,51201,none,0.0,0.0,0,23.5,1,0,2023-12-04,3,2,1,1,1,80.47999999999999
IK-06-01101,ujęcie wody lubelskie-południowy-07-04-01101,IK06,water,ujęcie wody,0607004,0607,06,51.91851,22.21181,46.6,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,71.4,158863,genset,2.6,2.1,0,23.1,1,0,2026-03-03,3,2,2,0,0,43.02
IK-06-01102,ujęcie wody zachodniopomorskie-zachodni-15-05-01102,IK06,water,ujęcie wody,3215005,3215,32,54.17296,15.32672,234.3,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,62.2,32030,genset,2.1,2.0,0,28.7,1,0,2025-10-25,2,2,1,1,0,64.44
IK-06-01103,ujęcie wody wielkopolskie-miejski-11-04-01103,IK06,water,ujęcie wody,3011004,3011,30,52.06296,15.50134,93.9,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,71.7,67275,none,0.0,0.0,0,13.9,1,1,2025-02-05,3,0,1,1,1,88.68
IK-06-01104,ujęcie wody świętokrzyskie-południowy-01-06-01104,IK06,water,ujęcie wody,2601006,2601,26,50.72761,20.58636,4.0,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,66.0,14842,genset,2.8,2.3,0,33.0,1,1,2026-02-22,3,0,2,0,0,40.82
IK-06-01105,ujęcie wody opolskie-północny-06-06-01105,IK06,water,ujęcie wody,1606006,1606,16,50.96202,18.24881,357.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,65.6,24513,genset,2.1,1.7,0,41.3,1,1,2024-03-08,3,5,1,1,0,65.8
IK-06-01106,ujęcie wody dolnośląskie-miejski-23-03-01106,IK06,water,ujęcie wody,0223003,0223,02,51.23795,17.00173,187.4,Wodociągi Miejskie (fikc.),prywatna,K2,64.9,53724,genset,2.5,2.5,1,33.6,1,1,2023-09-26,2,5,1,1,0,65.44
IK-06-01107,ujęcie wody dolnośląskie-wschodni-20-01-01107,IK06,water,ujęcie wody,0220001,0220,02,50.70472,17.26972,190.1,Wodociągi Miejskie (fikc.),publiczna,K2,72.2,61503,genset,1.9,1.5,0,27.8,1,0,2026-01-02,2,3,1,1,0,68.47999999999999
IK-06-01108,ujęcie wody dolnośląskie-miejski-17-04-01108,IK06,water,ujęcie wody,0217004,0217,02,50.74715,16.30262,154.2,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,61.4,69962,genset,2.5,2.0,0,23.4,1,1,2023-05-31,3,2,2,0,0,39.04
IK-06-01109,ujęcie wody kujawsko-pomorskie-zachodni-09-07-01109,IK06,water,ujęcie wody,0409007,0409,04,52.9152,18.18796,4.0,Zakład Wodociągowy Gminny (fikc.),prywatna,K2,79.7,91661,genset,2.5,2.4,0,21.4,0,0,2025-03-18,3,5,1,1,0,71.36
IK-06-01110,ujęcie wody kujawsko-pomorskie-zachodni-21-03-01110,IK06,water,ujęcie wody,0421003,0421,04,53.00718,19.26288,200.6,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,71.6,22527,genset,1.0,0.9,0,24.3,0,1,2024-12-11,2,1,1,1,0,68.43
IK-06-01111,ujęcie wody opolskie-centralny-10-04-01111,IK06,water,ujęcie wody,1610004,1610,16,50.68078,16.84931,195.2,Wodociągi Miejskie (fikc.),publiczna,K2,60.9,49880,none,0.0,0.0,1,34.9,1,0,2025-07-22,2,2,1,1,1,84.36
IK-06-01112,ujęcie wody mazowieckie-centralny-22-03-01112,IK06,water,ujęcie wody,1422003,1422,14,52.23235,20.35238,201.3,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,62.4,113996,genset,2.0,1.8,0,27.1,0,0,2025-04-09,2,0,1,1,0,64.53999999999999
IK-06-01113,ujęcie wody świętokrzyskie-południowy-07-03-01113,IK06,water,ujęcie wody,2607003,2607,26,50.38951,20.64555,76.3,Zakład Wodociągowy Gminny (fikc.),publiczna,K3,40.9,34502,genset,2.8,2.0,0,44.9,0,0,2025-03-19,3,2,2,0,0,30.78
IK-06-01114,ujęcie wody wielkopolskie-wschodni-08-01-01114,IK06,water,ujęcie wody,3008001,3008,30,51.99543,16.98427,95.9,Zakład Wodociągowy Gminny (fikc.),prywatna,K2,69.9,95599,genset,1.3,1.1,0,34.8,0,0,2023-10-19,2,3,1,1,0,67.69
IK-06-01115,ujęcie wody podlaskie-wschodni-14-01-01115,IK06,water,ujęcie wody,2014001,2014,20,53.28535,22.9888,101.0,Wodociągi Miejskie (fikc.),publiczna,K3,54.8,101811,genset,0.9,0.7,0,24.1,1,1,2026-06-14,3,0,1,1,0,61.73
IK-06-01116,ujęcie wody dolnośląskie-wschodni-26-02-01116,IK06,water,ujęcie wody,0226002,0226,02,51.31769,17.36316,169.7,Wodociągi Miejskie (fikc.),publiczna,K3,51.8,43463,genset,1.6,1.2,0,40.9,0,1,2026-01-31,3,4,1,1,0,60.39
IK-06-01117,ujęcie wody dolnośląskie-miejski-17-07-01117,IK06,water,ujęcie wody,0217007,0217,02,50.88277,16.71301,263.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,69.1,43063,genset,1.6,1.4,1,6.6,1,1,2025-10-15,2,3,1,1,0,67.31
IK-06-01118,ujęcie wody dolnośląskie-centralny-04-03-01118,IK06,water,ujęcie wody,0204003,0204,02,51.18546,17.02325,93.5,Wodociągi Miejskie (fikc.),prywatna,K2,66.2,81653,genset,1.9,1.6,0,21.0,1,1,2026-03-11,2,2,1,1,0,66.08000000000001
IK-06-01119,ujęcie wody dolnośląskie-południowy-07-05-01119,IK06,water,ujęcie wody,0207005,0207,02,50.8753,17.60168,256.1,Wodociągi Miejskie (fikc.),publiczna,K3,41.6,81703,genset,2.3,2.1,1,26.4,0,1,2023-12-12,2,4,1,1,0,56.16
IK-06-01120,ujęcie wody świętokrzyskie-zachodni-09-05-01120,IK06,water,ujęcie wody,2609005,2609,26,50.55077,20.28312,245.2,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,68.1,92867,none,0.0,0.0,0,27.1,1,1,2025-10-20,3,3,1,1,1,87.24
IK-06-01121,ujęcie wody wielkopolskie-wschodni-02-01-01121,IK06,water,ujęcie wody,3002001,3002,30,53.19282,16.85894,188.9,Wodociągi Miejskie (fikc.),prywatna,K2,58.5,74799,genset,2.4,2.4,0,37.1,1,1,2026-06-05,2,3,1,1,0,62.9
IK-06-01122,ujęcie wody wielkopolskie-wschodni-26-02-01122,IK06,water,ujęcie wody,3026002,3026,30,52.11509,16.71646,200.0,Wodociągi Miejskie (fikc.),publiczna,K3,46.5,24862,genset,1.1,1.0,0,28.7,0,0,2024-10-02,3,4,1,1,0,58.37
IK-06-01123,ujęcie wody wielkopolskie-centralny-04-06-01123,IK06,water,ujęcie wody,3004006,3004,30,52.60487,17.11444,146.5,Zakład Wodociągowy Gminny (fikc.),publiczna,K3,52.1,76746,none,0.0,0.0,0,21.5,0,0,2024-06-06,2,2,1,1,1,80.84
IK-06-01124,ujęcie wody pomorskie-zachodni-15-05-01124,IK06,water,ujęcie wody,2215005,2215,22,54.52278,19.35326,243.8,Wodociągi Miejskie (fikc.),publiczna,K2,61.8,68017,genset,2.8,2.3,0,14.9,1,0,2025-04-08,3,1,1,1,0,64.14
IK-06-01125,ujęcie wody lubuskie-wschodni-02-05-01125,IK06,water,ujęcie wody,0802005,0802,08,52.41655,15.82071,135.2,Wodociągi Miejskie (fikc.),prywatna,K2,65.3,86132,none,0.0,0.0,0,27.5,1,1,2024-06-13,2,5,1,1,1,86.11999999999999
IK-06-01126,ujęcie wody dolnośląskie-wschodni-26-06-01126,IK06,water,ujęcie wody,0226006,0226,02,50.96415,17.35182,128.9,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,68.9,37769,none,0.0,0.0,0,26.5,1,1,2023-04-20,3,1,2,0,1,62.56
IK-06-01127,ujęcie wody śląskie-centralny-04-04-01127,IK06,water,ujęcie wody,2404004,2404,24,50.51838,19.05976,157.1,Zakład Wodociągowy Gminny (fikc.),publiczna,K3,53.4,85887,genset,1.1,0.9,0,47.6,0,0,2026-06-06,2,4,1,1,0,61.129999999999995
IK-06-01128,ujęcie wody opolskie-centralny-10-03-01128,IK06,water,ujęcie wody,1610003,1610,16,50.87406,16.99142,106.9,Wodociągi Miejskie (fikc.),publiczna,K3,55.7,43304,genset,1.6,1.2,0,26.2,0,0,2026-02-01,2,2,1,1,0,61.95
IK-06-01129,ujęcie wody świętokrzyskie-północny-12-05-01129,IK06,water,ujęcie wody,2612005,2612,26,51.04559,20.24439,118.2,Zakład Wodociągowy Gminny (fikc.),prywatna,K2,65.4,36288,genset,1.9,1.9,0,34.7,1,0,2026-01-10,3,5,1,1,0,65.75999999999999
IK-06-01130,ujęcie wody kujawsko-pomorskie-południowy-07-02-01130,IK06,water,ujęcie wody,0407002,0407,04,52.5391,18.15696,19.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K3,52.8,68554,genset,2.3,1.8,0,31.6,1,0,2026-04-21,3,2,2,0,0,35.64
IK-06-01131,ujęcie wody dolnośląskie-zachodni-21-05-01131,IK06,water,ujęcie wody,0221005,0221,02,51.47646,17.63579,195.6,Wodociągi Miejskie (fikc.),publiczna,K2,71.6,31547,genset,1.1,0.9,0,20.6,1,1,2026-07-13,2,0,1,1,0,68.41000000000001
IK-06-01132,ujęcie wody małopolskie-północny-06-03-01132,IK06,water,ujęcie wody,1206003,1206,12,49.90642,19.85725,88.0,Wodociągi Miejskie (fikc.),prywatna,K3,56.8,41321,none,0.0,0.0,0,16.3,0,0,2023-09-05,2,14,1,1,1,82.72
IK-06-01133,ujęcie wody kujawsko-pomorskie-centralny-16-03-01133,IK06,water,ujęcie wody,0416003,0416,04,53.43986,18.33994,144.5,Zakład Wodociągowy Gminny (fikc.),publiczna,K1,80.0,50079,genset,1.7,1.6,0,28.6,1,1,2024-07-01,2,0,1,1,0,71.65
IK-06-01134,ujęcie wody podlaskie-centralny-16-04-01134,IK06,water,ujęcie wody,2016004,2016,20,52.37594,22.15129,187.5,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,71.3,57942,genset,1.2,1.2,0,33.7,1,0,2023-07-18,3,1,1,1,0,68.27
IK-06-01135,ujęcie wody podlaskie-wschodni-14-03-01135,IK06,water,ujęcie wody,2014003,2014,20,53.38086,23.11356,56.4,Wodociągi Miejskie (fikc.),publiczna,K1,83.0,95221,genset,2.3,1.9,0,16.1,1,1,2025-11-19,2,3,1,1,0,72.72
IK-06-01136,ujęcie wody lubuskie-zachodni-03-03-01136,IK06,water,ujęcie wody,0803003,0803,08,52.37925,14.79082,148.5,Wodociągi Miejskie (fikc.),publiczna,K3,55.0,76721,none,0.0,0.0,0,50.5,0,0,2023-10-07,2,1,1,1,1,82.0
IK-06-01137,ujęcie wody dolnośląskie-miejski-23-06-01137,IK06,water,ujęcie wody,0223006,0223,02,51.22301,17.3983,199.0,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,61.0,18812,genset,1.2,0.9,1,25.7,1,1,2026-05-05,3,3,1,1,0,64.14999999999999
IK-06-01138,ujęcie wody dolnośląskie-południowy-01-04-01138,IK06,water,ujęcie wody,0201004,0201,02,51.48436,16.57049,240.5,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,79.4,46416,none,0.0,0.0,1,12.9,1,0,2024-07-17,2,0,1,1,1,91.75999999999999
IK-06-01139,ujęcie wody zachodniopomorskie-południowy-19-02-01139,IK06,water,ujęcie wody,3219002,3219,32,54.17959,15.30141,93.4,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,74.6,44023,genset,2.0,1.6,0,40.5,0,0,2025-01-08,3,2,1,1,0,69.42
IK-06-01140,ujęcie wody dolnośląskie-miejski-23-02-01140,IK06,water,ujęcie wody,0223002,0223,02,51.22734,16.94776,150.1,Zakład Wodociągowy Gminny (fikc.),publiczna,K2,68.7,56615,genset,2.8,2.1,1,27.7,1,1,2023-08-13,4,3,2,0,0,41.9
IK-06-01141,ujęcie wody dolnośląskie-zachodni-09-05-01141,IK06,water,ujęcie wody,0209005,0209,02,51.39118,16.56251,244.0,Wodociągi Miejskie (fikc.),prywatna,K3,53.8,138744,genset,2.1,2.0,1,41.8,0,1,2026-02-08,3,0,1,1,0,61.08
