node_id,node_name,system_code,system_group,node_type,voivodeship_code,powiat_code,gmina_code,criticality_class,population_served,fail_hour,wave,cause_node_id,cause_dependency,gmina_name,cause_node_name,fail_time
IK-07-01557,centrum dializ dolnośląskie-miejski-17-05-01557,IK07,health,centrum dializ,02,0217,0217005,K1,425,18.3,3,IK-01-00119,electricity,gmina dolnośląskie-miejski-17-05,GPZ 110/SN dolnośląskie-południowy-13-02-00119,2026-09-13T00:18+0200
IK-07-01593,bank krwi / magazyn farmaceutyczny opolskie-wschodni-02-01-01593,IK07,health,bank krwi / magazyn farmaceutyczny,16,1602,1602001,K2,245141,18.41,1,IK-06-01097,water,gmina opolskie-wschodni-02-01,ujęcie wody opolskie-południowy-01-05-01097,2026-09-13T00:24+0200
IK-06-01172,stacja uzdatniania wody dolnośląskie-miejski-05-03-01172,IK06,water,stacja uzdatniania wody,02,0205,0205003,K3,55341,18.5,3,IK-01-00119,electricity,gmina dolnośląskie-miejski-05-03,GPZ 110/SN dolnośląskie-południowy-13-02-00119,2026-09-13T00:30+0200
IK-02-00575,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-01-00575,IK02,telecom,węzeł agregacyjny/RAN hub,02,0204,0204001,K3,42220,18.8,3,IK-01-00119,electricity,gmina dolnośląskie-centralny-04-01,GPZ 110/SN dolnośląskie-południowy-13-02-00119,2026-09-13T00:48+0200
IK-08-01747,port lotniczy dolnośląskie-centralny-22-05-01747,IK08,transport,port lotniczy,02,0222,0222005,K1,318180,18.9,1,IK-01-00121,electricity,gmina dolnośląskie-centralny-22-05,GPZ 110/SN dolnośląskie-zachodni-27-07-00121,2026-09-13T00:54+0200
IK-02-00551,węzeł agregacyjny/RAN hub dolnośląskie-północny-06-05-00551,IK02,telecom,węzeł agregacyjny/RAN hub,02,0206,0206005,K3,36677,18.92,1,IK-03-00752,ict,gmina dolnośląskie-północny-06-05,węzeł sieci rządowej dolnośląskie-zachodni-21-04-00752,2026-09-13T00:55+0200
IK-01-00104,GPZ 110/SN opolskie-miejski-05-04-00104,IK01,energy,GPZ 110/SN,16,1605,1605004,K1,32607,19.0,0,,seed,gmina opolskie-miejski-05-04,,2026-09-13T01:00+0200
IK-02-00498,węzeł agregacyjny/RAN hub opolskie-zachodni-09-02-00498,IK02,telecom,węzeł agregacyjny/RAN hub,16,1609,1609002,K3,15606,19.0,0,,seed,gmina opolskie-zachodni-09-02,,2026-09-13T01:00+0200
IK-02-00556,węzeł agregacyjny/RAN hub opolskie-centralny-04-03-00556,IK02,telecom,węzeł agregacyjny/RAN hub,16,1604,1604003,K3,39728,19.0,0,,seed,gmina opolskie-centralny-04-03,,2026-09-13T01:00+0200
IK-06-01359,oczyszczalnia ścieków opolskie-północny-06-01-01359,IK06,water,oczyszczalnia ścieków,16,1606,1606001,K2,40528,19.0,0,,seed,gmina opolskie-północny-06-01,,2026-09-13T01:00+0200
IK-07-01458,szpital powiatowy opolskie-południowy-01-07-01458,IK07,health,szpital powiatowy,16,1601,1601007,K2,84124,19.0,0,,seed,gmina opolskie-południowy-01-07,,2026-09-13T01:00+0200
IK-05-01029,zakład przetwórstwa spożywczego opolskie-miejski-05-04-01029,IK05,food,zakład przetwórstwa spożywczego,16,1605,1605004,K3,36822,19.0,1,IK-01-00104,electricity,gmina opolskie-miejski-05-04,GPZ 110/SN opolskie-miejski-05-04-00104,2026-09-13T01:00+0200
IK-05-00978,chłodnia składowa dolnośląskie-zachodni-21-01-00978,IK05,food,chłodnia składowa,02,0221,0221001,K2,177077,19.22,1,IK-08-01743,transport,gmina dolnośląskie-zachodni-21-01,most/przeprawa krytyczna dolnośląskie-zachodni-15-03-01743,2026-09-13T01:13+0200
IK-07-01504,szpital powiatowy dolnośląskie-miejski-17-05-01504,IK07,health,szpital powiatowy,02,0217,0217005,K2,96367,19.44,4,IK-06-01238,water,gmina dolnośląskie-miejski-17-05,stacja uzdatniania wody dolnośląskie-miejski-17-05-01238,2026-09-13T01:26+0200
IK-06-01167,stacja uzdatniania wody dolnośląskie-miejski-05-06-01167,IK06,water,stacja uzdatniania wody,02,0205,0205006,K2,60737,19.5,3,IK-01-00168,electricity,gmina dolnośląskie-miejski-05-06,GPZ 110/SN dolnośląskie-miejski-11-02-00168,2026-09-13T01:30+0200
IK-05-00987,chłodnia składowa dolnośląskie-południowy-01-05-00987,IK05,food,chłodnia składowa,02,0201,0201005,K2,221657,19.6,3,IK-01-00071,electricity,gmina dolnośląskie-południowy-01-05,GPZ 110/SN dolnośląskie-wschodni-08-07-00071,2026-09-13T01:36+0200
IK-10-01968,centrum zarządzania kryzysowego dolnośląskie-miejski-05-02-01968,IK10,admin,centrum zarządzania kryzysowego,02,0205,0205002,K1,259376,19.7,4,IK-02-00575,telecom,gmina dolnośląskie-miejski-05-02,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-01-00575,2026-09-13T01:42+0200
IK-07-01587,bank krwi / magazyn farmaceutyczny dolnośląskie-centralny-04-01-01587,IK07,health,bank krwi / magazyn farmaceutyczny,02,0204,0204001,K2,222229,19.85,4,IK-02-00575,telecom,gmina dolnośląskie-centralny-04-01,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-01-00575,2026-09-13T01:51+0200
IK-07-01429,szpital powiatowy dolnośląskie-centralny-28-05-01429,IK07,health,szpital powiatowy,02,0228,0228005,K1,20578,19.89,4,IK-02-00575,telecom,gmina dolnośląskie-centralny-28-05,węzeł agregacyjny/RAN hub dolnośląskie-centralny-04-01-00575,2026-09-13T01:53+0200
IK-01-00137,GPZ 110/SN opolskie-miejski-11-05-00137,IK01,energy,GPZ 110/SN,16,1611,1611005,K2,29975,20.0,0,,seed,gmina opolskie-miejski-11-05,,2026-09-13T02:00+0200
IK-01-00196,GPZ 110/SN opolskie-centralny-04-02-00196,IK01,energy,GPZ 110/SN,16,1604,1604002,K3,58329,20.0,0,,seed,gmina opolskie-centralny-04-02,,2026-09-13T02:00+0200
IK-02-00584,węzeł agregacyjny/RAN hub opolskie-wschodni-02-03-00584,IK02,telecom,węzeł agregacyjny/RAN hub,16,1602,1602003,K3,27187,20.0,0,,seed,gmina opolskie-wschodni-02-03,,2026-09-13T02:00+0200
IK-05-00990,chłodnia składowa opolskie-centralny-04-07-00990,IK05,food,chłodnia składowa,16,1604,1604007,K3,72092,20.0,0,,seed,gmina opolskie-centralny-04-07,,2026-09-13T02:00+0200
IK-07-01489,szpital powiatowy opolskie-miejski-11-05-01489,IK07,health,szpital powiatowy,16,1611,1611005,K1,86640,20.0,0,,seed,gmina opolskie-miejski-11-05,,2026-09-13T02:00+0200
IK-03-00797,system rejestrów państwowych opolskie-miejski-11-04-00797,IK03,ict,system rejestrów państwowych,16,1611,1611004,K1,390146,20.0,1,IK-01-00137,electricity,gmina opolskie-miejski-11-04,GPZ 110/SN opolskie-miejski-11-05-00137,2026-09-13T02:00+0200
IK-08-01697,most/przeprawa krytyczna opolskie-miejski-11-01-01697,IK08,transport,most/przeprawa krytyczna,16,1611,1611001,K2,43323,20.0,1,IK-01-00137,electricity,gmina opolskie-miejski-11-01,GPZ 110/SN opolskie-miejski-11-05-00137,2026-09-13T02:00+0200
IK-07-01372,szpital wielospecjalistyczny opolskie-zachodni-09-01-01372,IK07,health,szpital wielospecjalistyczny,16,1609,1609001,K1,241927,20.0,1,IK-01-00196,electricity,gmina opolskie-zachodni-09-01,GPZ 110/SN opolskie-centralny-04-02-00196,2026-09-13T02:00+0200
IK-02-00565,węzeł agregacyjny/RAN hub dolnośląskie-miejski-05-02-00565,IK02,telecom,węzeł agregacyjny/RAN hub,02,0205,0205002,K3,30566,20.3,3,IK-01-00119,electricity,gmina dolnośląskie-miejski-05-02,GPZ 110/SN dolnośląskie-południowy-13-02-00119,2026-09-13T02:18+0200
IK-01-00336,magazyn/terminal paliw opolskie-miejski-05-05-00336,IK01,energy,magazyn/terminal paliw,16,1605,1605005,K2,121420,20.4,1,IK-01-00104,electricity,gmina opolskie-miejski-05-05,GPZ 110/SN opolskie-miejski-05-04-00104,2026-09-13T02:24+0200
IK-06-01159,stacja uzdatniania wody dolnośląskie-miejski-05-07-01159,IK06,water,stacja uzdatniania wody,02,0205,0205007,K1,22316,20.5,3,IK-01-00168,electricity,gmina dolnośląskie-miejski-05-07,GPZ 110/SN dolnośląskie-miejski-11-02-00168,2026-09-13T02:30+0200
IK-01-00404,stacja redukcyjna gazu opolskie-miejski-05-01-00404,IK01,energy,stacja redukcyjna gazu,16,1605,1605001,K1,91580,20.5,1,IK-01-00104,electricity,gmina opolskie-miejski-05-01,GPZ 110/SN opolskie-miejski-05-04-00104,2026-09-13T02:30+0200
IK-10-02012,węzeł teleinformatyczny urzędu opolskie-miejski-11-04-02012,IK10,admin,węzeł teleinformatyczny urzędu,16,1611,1611004,K2,320157,20.55,2,IK-03-00797,ict,gmina opolskie-miejski-11-04,system rejestrów państwowych opolskie-miejski-11-04-00797,2026-09-13T02:33+0200
IK-02-00619,węzeł agregacyjny/RAN hub dolnośląskie-zachodni-03-04-00619,IK02,telecom,węzeł agregacyjny/RAN hub,02,0203,0203004,K3,74588,20.9,3,IK-01-00159,electricity,gmina dolnośląskie-zachodni-03-04,GPZ 110/SN dolnośląskie-zachodni-03-03-00159,2026-09-13T02:54+0200
IK-01-00152,GPZ 110/SN opolskie-wschodni-02-07-00152,IK01,energy,GPZ 110/SN,16,1602,1602007,K1,27588,21.0,0,,seed,gmina opolskie-wschodni-02-07,,2026-09-13T03:00+0200
IK-02-00631,węzeł agregacyjny/RAN hub opolskie-miejski-05-01-00631,IK02,telecom,węzeł agregacyjny/RAN hub,16,1605,1605001,K3,32304,21.0,0,,seed,gmina opolskie-miejski-05-01,,2026-09-13T03:00+0200
IK-05-00940,magazyn rezerw strategicznych opolskie-północny-06-07-00940,IK05,food,magazyn rezerw strategicznych,16,1606,1606007,K1,370207,21.0,0,,seed,gmina opolskie-północny-06-07,,2026-09-13T03:00+0200
IK-09-01839,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-09-01-01839,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1609,1609001,K2,54132,21.0,0,,seed,gmina opolskie-zachodni-09-01,,2026-09-13T03:00+0200
IK-09-01888,jednostka ratowniczo-gaśnicza PSP opolskie-miejski-11-02-01888,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1611,1611002,K2,32019,21.0,0,,seed,gmina opolskie-miejski-11-02,,2026-09-13T03:00+0200
IK-11-02093,zakład zwiększonego ryzyka (ZZR) opolskie-południowy-07-03-02093,IK11,chemical,zakład zwiększonego ryzyka (ZZR),16,1607,1607003,K2,27252,21.0,0,,seed,gmina opolskie-południowy-07-03,,2026-09-13T03:00+0200
IK-07-01475,szpital powiatowy dolnośląskie-wschodni-08-01-01475,IK07,health,szpital powiatowy,02,0208,0208001,K2,82383,21.21,4,IK-06-01070,water,gmina dolnośląskie-wschodni-08-01,ujęcie wody dolnośląskie-zachodni-09-05-01070,2026-09-13T03:12+0200
IK-02-00577,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-02-00577,IK02,telecom,węzeł agregacyjny/RAN hub,02,0201,0201002,K3,30693,21.3,3,IK-01-00168,electricity,gmina dolnośląskie-południowy-01-02,GPZ 110/SN dolnośląskie-miejski-11-02-00168,2026-09-13T03:18+0200
IK-05-00962,chłodnia składowa dolnośląskie-wschodni-02-04-00962,IK05,food,chłodnia składowa,02,0202,0202004,K3,178311,21.45,1,IK-08-01687,transport,gmina dolnośląskie-wschodni-02-04,most/przeprawa krytyczna dolnośląskie-wschodni-14-07-01687,2026-09-13T03:27+0200
IK-08-01764,port morski/rzeczny dolnośląskie-południowy-01-06-01764,IK08,transport,port morski/rzeczny,02,0201,0201006,K3,376136,21.47,4,IK-02-00565,telecom,gmina dolnośląskie-południowy-01-06,węzeł agregacyjny/RAN hub dolnośląskie-miejski-05-02-00565,2026-09-13T03:28+0200
IK-01-00045,GPZ 110/SN opolskie-południowy-07-06-00045,IK01,energy,GPZ 110/SN,16,1607,1607006,K2,127504,22.0,0,,seed,gmina opolskie-południowy-07-06,,2026-09-13T04:00+0200
IK-01-00243,elektrownia systemowa opolskie-południowy-07-02-00243,IK01,energy,elektrownia systemowa,16,1607,1607002,K1,888671,22.0,0,,seed,gmina opolskie-południowy-07-02,,2026-09-13T04:00+0200
IK-01-00319,tłocznia gazu dolnośląskie-wschodni-14-02-00319,IK01,energy,tłocznia gazu,02,0214,0214002,K1,363954,22.0,0,,seed,gmina dolnośląskie-wschodni-14-02,,2026-09-13T04:00+0200
IK-01-00374,magazyn/terminal paliw opolskie-wschodni-08-04-00374,IK01,energy,magazyn/terminal paliw,16,1608,1608004,K2,740691,22.0,0,,seed,gmina opolskie-wschodni-08-04,,2026-09-13T04:00+0200
IK-02-00601,węzeł agregacyjny/RAN hub opolskie-zachodni-03-04-00601,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603,1603004,K2,47785,22.0,0,,seed,gmina opolskie-zachodni-03-04,,2026-09-13T04:00+0200
IK-07-01573,bank krwi / magazyn farmaceutyczny dolnośląskie-południowy-01-02-01573,IK07,health,bank krwi / magazyn farmaceutyczny,02,0201,0201002,K3,343956,22.12,4,IK-08-01682,transport,gmina dolnośląskie-południowy-01-02,most/przeprawa krytyczna dolnośląskie-wschodni-08-06-01682,2026-09-13T04:07+0200
IK-10-01959,centrum zarządzania kryzysowego dolnośląskie-miejski-05-05-01959,IK10,admin,centrum zarządzania kryzysowego,02,0205,0205005,K1,355463,22.19,4,IK-02-00577,telecom,gmina dolnośląskie-miejski-05-05,węzeł agregacyjny/RAN hub dolnośląskie-południowy-01-02-00577,2026-09-13T04:11+0200
IK-02-00515,węzeł agregacyjny/RAN hub opolskie-zachodni-03-03-00515,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603,1603003,K3,76912,22.2,1,IK-01-00186,electricity,gmina opolskie-zachodni-03-03,GPZ 110/SN opolskie-zachodni-03-07-00186,2026-09-13T04:12+0200
IK-01-00354,magazyn/terminal paliw opolskie-północny-06-03-00354,IK01,energy,magazyn/terminal paliw,16,1606,1606003,K1,569932,22.4,1,IK-01-00152,electricity,gmina opolskie-północny-06-03,GPZ 110/SN opolskie-wschodni-02-07-00152,2026-09-13T04:24+0200
IK-10-02013,węzeł teleinformatyczny urzędu opolskie-miejski-11-01-02013,IK10,admin,węzeł teleinformatyczny urzędu,16,1611,1611001,K3,154407,22.87,1,IK-02-00601,telecom,gmina opolskie-miejski-11-01,węzeł agregacyjny/RAN hub opolskie-zachodni-03-04-00601,2026-09-13T04:52+0200
IK-08-01759,port lotniczy dolnośląskie-miejski-05-02-01759,IK08,transport,port lotniczy,02,0205,0205002,K2,155680,22.9,3,IK-01-00119,electricity,gmina dolnośląskie-miejski-05-02,GPZ 110/SN dolnośląskie-południowy-13-02-00119,2026-09-13T04:54+0200
IK-10-02039,węzeł teleinformatyczny urzędu opolskie-zachodni-03-01-02039,IK10,admin,węzeł teleinformatyczny urzędu,16,1603,1603001,K3,227419,22.93,2,IK-02-00515,telecom,gmina opolskie-zachodni-03-01,węzeł agregacyjny/RAN hub opolskie-zachodni-03-03-00515,2026-09-13T04:55+0200
IK-01-00153,GPZ 110/SN opolskie-zachodni-03-02-00153,IK01,energy,GPZ 110/SN,16,1603,1603002,K2,42029,23.0,0,,seed,gmina opolskie-zachodni-03-02,,2026-09-13T05:00+0200
IK-02-00530,węzeł agregacyjny/RAN hub opolskie-północny-12-06-00530,IK02,telecom,węzeł agregacyjny/RAN hub,16,1612,1612006,K3,37090,23.0,0,,seed,gmina opolskie-północny-12-06,,2026-09-13T05:00+0200
IK-05-01017,zakład przetwórstwa spożywczego opolskie-miejski-11-04-01017,IK05,food,zakład przetwórstwa spożywczego,16,1611,1611004,K3,77635,23.0,0,,seed,gmina opolskie-miejski-11-04,,2026-09-13T05:00+0200
IK-02-00591,węzeł agregacyjny/RAN hub opolskie-zachodni-03-02-00591,IK02,telecom,węzeł agregacyjny/RAN hub,16,1603,1603002,K3,27713,23.0,1,IK-01-00153,electricity,gmina opolskie-zachodni-03-02,GPZ 110/SN opolskie-zachodni-03-02-00153,2026-09-13T05:00+0200
IK-06-01219,stacja uzdatniania wody opolskie-zachodni-09-01-01219,IK06,water,stacja uzdatniania wody,16,1609,1609001,K2,28855,23.4,1,IK-01-00196,electricity,gmina opolskie-zachodni-09-01,GPZ 110/SN opolskie-centralny-04-02-00196,2026-09-13T05:24+0200
IK-01-00323,tłocznia gazu opolskie-południowy-07-06-00323,IK01,energy,tłocznia gazu,16,1607,1607006,K1,204870,23.8,1,IK-01-00045,electricity,gmina opolskie-południowy-07-06,GPZ 110/SN opolskie-południowy-07-06-00045,2026-09-13T05:48+0200
IK-01-00272,elektrociepłownia opolskie-wschodni-08-05-00272,IK01,energy,elektrociepłownia,16,1608,1608005,K2,166927,24.0,0,,seed,gmina opolskie-wschodni-08-05,,2026-09-13T06:00+0200
IK-01-00330,tłocznia gazu opolskie-północny-12-06-00330,IK01,energy,tłocznia gazu,16,1612,1612006,K1,164365,24.0,0,,seed,gmina opolskie-północny-12-06,,2026-09-13T06:00+0200
IK-05-01014,zakład przetwórstwa spożywczego opolskie-zachodni-03-06-01014,IK05,food,zakład przetwórstwa spożywczego,16,1603,1603006,K3,119612,24.0,0,,seed,gmina opolskie-zachodni-03-06,,2026-09-13T06:00+0200
IK-07-01570,centrum dializ opolskie-zachodni-03-02-01570,IK07,health,centrum dializ,16,1603,1603002,K3,912,24.0,0,,seed,gmina opolskie-zachodni-03-02,,2026-09-13T06:00+0200
IK-10-01979,centrum zarządzania kryzysowego opolskie-wschodni-02-07-01979,IK10,admin,centrum zarządzania kryzysowego,16,1602,1602007,K1,635935,24.0,0,,seed,gmina opolskie-wschodni-02-07,,2026-09-13T06:00+0200
IK-08-01748,port lotniczy dolnośląskie-miejski-05-05-01748,IK08,transport,port lotniczy,02,0205,0205005,K1,1319990,24.2,3,IK-01-00168,electricity,gmina dolnośląskie-miejski-05-05,GPZ 110/SN dolnośląskie-miejski-11-02-00168,2026-09-13T06:12+0200
IK-08-01656,węzeł kolejowy opolskie-zachodni-03-02-01656,IK08,transport,węzeł kolejowy,16,1603,1603002,K3,264573,24.38,2,IK-02-00591,telecom,gmina opolskie-zachodni-03-02,węzeł agregacyjny/RAN hub opolskie-zachodni-03-02-00591,2026-09-13T06:22+0200
IK-08-01629,węzeł kolejowy opolskie-zachodni-03-02-01629,IK08,transport,węzeł kolejowy,16,1603,1603002,K3,74044,24.4,2,IK-02-00591,telecom,gmina opolskie-zachodni-03-02,węzeł agregacyjny/RAN hub opolskie-zachodni-03-02-00591,2026-09-13T06:24+0200
IK-06-01171,stacja uzdatniania wody opolskie-północny-06-03-01171,IK06,water,stacja uzdatniania wody,16,1606,1606003,K2,125540,24.5,1,IK-01-00152,electricity,gmina opolskie-północny-06-03,GPZ 110/SN opolskie-wschodni-02-07-00152,2026-09-13T06:30+0200
IK-06-01352,oczyszczalnia ścieków opolskie-miejski-11-07-01352,IK06,water,oczyszczalnia ścieków,16,1611,1611007,K3,109127,24.5,2,IK-02-00515,telecom,gmina opolskie-miejski-11-07,węzeł agregacyjny/RAN hub opolskie-zachodni-03-03-00515,2026-09-13T06:30+0200
IK-01-00156,GPZ 110/SN dolnośląskie-zachodni-15-05-00156,IK01,energy,GPZ 110/SN,02,0215,0215005,K2,39271,25.0,0,,seed,gmina dolnośląskie-zachodni-15-05,,2026-09-13T07:00+0200
IK-01-00411,stacja redukcyjna gazu opolskie-południowy-01-07-00411,IK01,energy,stacja redukcyjna gazu,16,1601,1601007,K3,30203,25.0,0,,seed,gmina opolskie-południowy-01-07,,2026-09-13T07:00+0200
IK-02-00507,węzeł agregacyjny/RAN hub opolskie-miejski-05-04-00507,IK02,telecom,węzeł agregacyjny/RAN hub,16,1605,1605004,K3,16682,25.0,0,,seed,gmina opolskie-miejski-05-04,,2026-09-13T07:00+0200
IK-06-01178,stacja uzdatniania wody opolskie-północny-06-02-01178,IK06,water,stacja uzdatniania wody,16,1606,1606002,K1,103901,25.0,0,,seed,gmina opolskie-północny-06-02,,2026-09-13T07:00+0200
IK-01-00321,tłocznia gazu opolskie-centralny-10-02-00321,IK01,energy,tłocznia gazu,16,1610,1610002,K2,59641,25.0,1,IK-01-00153,electricity,gmina opolskie-centralny-10-02,GPZ 110/SN opolskie-zachodni-03-02-00153,2026-09-13T07:00+0200
IK-05-00933,magazyn rezerw strategicznych dolnośląskie-północny-18-01-00933,IK05,food,magazyn rezerw strategicznych,02,0218,0218001,K2,182043,25.0,1,IK-01-00156,electricity,gmina dolnośląskie-północny-18-01,GPZ 110/SN dolnośląskie-zachodni-15-05-00156,2026-09-13T07:00+0200
IK-06-01259,przepompownia wody opolskie-centralny-04-02-01259,IK06,water,przepompownia wody,16,1604,1604002,K3,26175,25.21,1,IK-02-00530,telecom,gmina opolskie-centralny-04-02,węzeł agregacyjny/RAN hub opolskie-północny-12-06-00530,2026-09-13T07:12+0200
IK-03-00830,system rejestrów państwowych dolnośląskie-miejski-05-05-00830,IK03,ict,system rejestrów państwowych,02,0205,0205005,K1,780738,25.7,3,IK-01-00168,electricity,gmina dolnośląskie-miejski-05-05,GPZ 110/SN dolnośląskie-miejski-11-02-00168,2026-09-13T07:42+0200
IK-10-01936,centrum zarządzania kryzysowego opolskie-miejski-05-05-01936,IK10,admin,centrum zarządzania kryzysowego,16,1605,1605005,K1,596847,25.96,1,IK-02-00507,telecom,gmina opolskie-miejski-05-05,węzeł agregacyjny/RAN hub opolskie-miejski-05-04-00507,2026-09-13T07:57+0200
IK-06-01168,stacja uzdatniania wody opolskie-centralny-10-04-01168,IK06,water,stacja uzdatniania wody,16,1610,1610004,K1,60763,26.0,0,,seed,gmina opolskie-centralny-10-04,,2026-09-13T08:00+0200
IK-06-01177,stacja uzdatniania wody opolskie-południowy-01-02-01177,IK06,water,stacja uzdatniania wody,16,1601,1601002,K2,41156,26.0,0,,seed,gmina opolskie-południowy-01-02,,2026-09-13T08:00+0200
IK-07-01496,szpital powiatowy opolskie-wschodni-02-04-01496,IK07,health,szpital powiatowy,16,1602,1602004,K3,46866,26.0,0,,seed,gmina opolskie-wschodni-02-04,,2026-09-13T08:00+0200
IK-06-01116,ujęcie wody dolnośląskie-wschodni-26-02-01116,IK06,water,ujęcie wody,02,0226,0226002,K3,43463,26.2,1,IK-01-00156,electricity,gmina dolnośląskie-wschodni-26-02,GPZ 110/SN dolnośląskie-zachodni-15-05-00156,2026-09-13T08:12+0200
IK-08-01648,węzeł kolejowy opolskie-centralny-04-04-01648,IK08,transport,węzeł kolejowy,16,1604,1604004,K2,93240,26.3,1,IK-01-00045,electricity,gmina opolskie-centralny-04-04,GPZ 110/SN opolskie-południowy-07-06-00045,2026-09-13T08:18+0200
IK-01-00389,stacja redukcyjna gazu dolnośląskie-wschodni-02-03-00389,IK01,energy,stacja redukcyjna gazu,02,0202,0202003,K2,34684,26.3,1,IK-01-00156,electricity,gmina dolnośląskie-wschodni-02-03,GPZ 110/SN dolnośląskie-zachodni-15-05-00156,2026-09-13T08:18+0200
IK-07-01610,bank krwi / magazyn farmaceutyczny opolskie-zachodni-09-04-01610,IK07,health,bank krwi / magazyn farmaceutyczny,16,1609,1609004,K3,356963,26.51,2,IK-06-01219,water,gmina opolskie-zachodni-09-04,stacja uzdatniania wody opolskie-zachodni-09-01-01219,2026-09-13T08:30+0200
IK-07-01521,szpital powiatowy opolskie-centralny-04-06-01521,IK07,health,szpital powiatowy,16,1604,1604006,K2,90619,26.53,2,IK-06-01219,water,gmina opolskie-centralny-04-06,stacja uzdatniania wody opolskie-zachodni-09-01-01219,2026-09-13T08:31+0200
IK-06-01308,przepompownia wody dolnośląskie-północny-18-02-01308,IK06,water,przepompownia wody,02,0218,0218002,K3,25872,26.7,1,IK-01-00156,electricity,gmina dolnośląskie-północny-18-02,GPZ 110/SN dolnośląskie-zachodni-15-05-00156,2026-09-13T08:42+0200
IK-07-01447,szpital powiatowy opolskie-zachodni-09-04-01447,IK07,health,szpital powiatowy,16,1609,1609004,K2,83086,26.9,2,IK-06-01219,water,gmina opolskie-zachodni-09-04,stacja uzdatniania wody opolskie-zachodni-09-01-01219,2026-09-13T08:54+0200
IK-10-02002,węzeł teleinformatyczny urzędu opolskie-centralny-04-05-02002,IK10,admin,węzeł teleinformatyczny urzędu,16,1604,1604005,K3,161013,27.0,0,,seed,gmina opolskie-centralny-04-05,,2026-09-13T09:00+0200
IK-11-02094,zakład zwiększonego ryzyka (ZZR) opolskie-północny-06-02-02094,IK11,chemical,zakład zwiększonego ryzyka (ZZR),16,1606,1606002,K2,38221,27.0,0,,seed,gmina opolskie-północny-06-02,,2026-09-13T09:00+0200
IK-09-01882,jednostka ratowniczo-gaśnicza PSP opolskie-miejski-05-04-01882,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1605,1605004,K2,52928,27.0,1,IK-01-00104,electricity,gmina opolskie-miejski-05-04,GPZ 110/SN opolskie-miejski-05-04-00104,2026-09-13T09:00+0200
IK-02-00527,węzeł agregacyjny/RAN hub opolskie-północny-06-03-00527,IK02,telecom,węzeł agregacyjny/RAN hub,16,1606,1606003,K3,32003,27.0,1,IK-01-00152,electricity,gmina opolskie-północny-06-03,GPZ 110/SN opolskie-wschodni-02-07-00152,2026-09-13T09:00+0200
IK-02-00550,węzeł agregacyjny/RAN hub dolnośląskie-północny-06-05-00550,IK02,telecom,węzeł agregacyjny/RAN hub,02,0206,0206005,K3,108712,27.3,1,IK-01-00156,electricity,gmina dolnośląskie-północny-06-05,GPZ 110/SN dolnośląskie-zachodni-15-05-00156,2026-09-13T09:18+0200
IK-11-02068,zakład dużego ryzyka (ZDR) opolskie-wschodni-02-04-02068,IK11,chemical,zakład dużego ryzyka (ZDR),16,1602,1602004,K2,46542,27.4,1,IK-06-01178,water,gmina opolskie-wschodni-02-04,stacja uzdatniania wody opolskie-północny-06-02-01178,2026-09-13T09:24+0200
IK-05-00923,magazyn rezerw strategicznych dolnośląskie-zachodni-27-06-00923,IK05,food,magazyn rezerw strategicznych,02,0227,0227006,K1,208480,27.49,2,IK-08-01747,transport,gmina dolnośląskie-zachodni-27-06,port lotniczy dolnośląskie-centralny-22-05-01747,2026-09-13T09:29+0200
IK-01-00088,GPZ 110/SN opolskie-południowy-07-03-00088,IK01,energy,GPZ 110/SN,16,1607,1607003,K2,56621,28.0,0,,seed,gmina opolskie-południowy-07-03,,2026-09-13T10:00+0200
IK-01-00118,GPZ 110/SN opolskie-centralny-10-07-00118,IK01,energy,GPZ 110/SN,16,1610,1610007,K2,80484,28.0,0,,seed,gmina opolskie-centralny-10-07,,2026-09-13T10:00+0200
IK-01-00296,elektrociepłownia dolnośląskie-zachodni-21-07-00296,IK01,energy,elektrociepłownia,02,0221,0221007,K2,95178,28.0,0,,seed,gmina dolnośląskie-zachodni-21-07,,2026-09-13T10:00+0200
IK-05-01049,zakład przetwórstwa spożywczego opolskie-centralny-10-04-01049,IK05,food,zakład przetwórstwa spożywczego,16,1610,1610004,K3,79906,28.0,1,IK-01-00118,electricity,gmina opolskie-centralny-10-04,GPZ 110/SN opolskie-centralny-10-07-00118,2026-09-13T10:00+0200
IK-06-01065,ujęcie wody opolskie-centralny-10-05-01065,IK06,water,ujęcie wody,16,1610,1610005,K2,113702,28.0,1,IK-01-00118,electricity,gmina opolskie-centralny-10-05,GPZ 110/SN opolskie-centralny-10-07-00118,2026-09-13T10:00+0200
IK-06-01111,ujęcie wody opolskie-centralny-10-04-01111,IK06,water,ujęcie wody,16,1610,1610004,K2,49880,28.0,1,IK-01-00118,electricity,gmina opolskie-centralny-10-04,GPZ 110/SN opolskie-centralny-10-07-00118,2026-09-13T10:00+0200
